,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
266,Colaba,18.9069,72.8106,Axis Bank ATM,18.904397964477,72.810195922852,ATM
267,Colaba,18.9069,72.8106,COLABA SOCIAL,18.907621383666992,72.81390380859375,Restaurant
268,Colaba,18.9069,72.8106,CRUMB ilicious,18.9037004,72.81314320000001,Café
269,Asvini,18.9069,72.8106,"Udipi Restaurant, Matunga",18.908145904541016,72.81120300292969,Indian Restaurant
270,Asvini,18.9069,72.8106,Sagar Matha,18.90799138796207,72.80897405510181,Garden
271,Asvini,18.9069,72.8106,Axis Bank ATM,18.904397964477,72.810195922852,ATM
272,Asvini,18.9069,72.8106,COLABA SOCIAL,18.907621383666992,72.81390380859375,Restaurant
273,Asvini,18.9069,72.8106,CRUMB ilicious,18.9037004,72.81314320000001,Café
274,V.W.t.c.,18.9069,72.8106,"Udipi Restaurant, Matunga",18.908145904541016,72.81120300292969,Indian Restaurant
275,V.W.t.c.,18.9069,72.8106,Sagar Matha,18.90799138796207,72.80897405510181,Garden
276,V.W.t.c.,18.9069,72.8106,Axis Bank ATM,18.904397964477,72.810195922852,ATM
277,V.W.t.c.,18.9069,72.8106,COLABA SOCIAL,18.907621383666992,72.81390380859375,Restaurant
278,V.W.t.c.,18.9069,72.8106,CRUMB ilicious,18.9037004,72.81314320000001,Café
279,Malabar Hill,18.9596,72.8496,Ferry Wharf,18.95691010322427,72.84935838536624,Boat or Ferry
280,Bharat Nagar,18.9606,72.81931999999998,Jaffer Bhai's Delhi Darbar,18.961417197216175,72.82337928586074,Indian Restaurant
281,Bharat Nagar,18.9606,72.81931999999998,Delhi Darbar,18.961580689107752,72.82352680100172,Indian Restaurant
282,Bharat Nagar,18.9606,72.81931999999998,B. Merwan & Co.,18.96246347209398,72.81600477909575,Bakery
283,Bharat Nagar,18.9606,72.81931999999998,Nityanand Hotel,18.95738465068936,72.81951462266575,Vegetarian / Vegan Restaurant
284,Bharat Nagar,18.9606,72.81931999999998,Lamington Road,18.960565915969827,72.8172257182606,Electronics Store
285,Bharat Nagar,18.9606,72.81931999999998,Vasant Bhuvan Veg Restaurant,18.95901767351098,72.81736997563321,Fast Food Restaurant
286,Bharat Nagar,18.9606,72.81931999999998,Lamington Road,18.95936304726448,72.81730073210497,Electronics Store
287,Bharat Nagar,18.9606,72.81931999999998,king's restaurant,18.960864766473097,72.81734112416551,Middle Eastern Restaurant
288,Bharat Nagar,18.9606,72.81931999999998,liquid lounge,18.96467649694296,72.81952805577517,Nightclub
289,Tardeo,18.9606,72.81931999999998,Jaffer Bhai's Delhi Darbar,18.961417197216175,72.82337928586074,Indian Restaurant
290,Tardeo,18.9606,72.81931999999998,Delhi Darbar,18.961580689107752,72.82352680100172,Indian Restaurant
291,Tardeo,18.9606,72.81931999999998,B. Merwan & Co.,18.96246347209398,72.81600477909575,Bakery
292,Tardeo,18.9606,72.81931999999998,Nityanand Hotel,18.95738465068936,72.81951462266575,Vegetarian / Vegan Restaurant
293,Tardeo,18.9606,72.81931999999998,Lamington Road,18.960565915969827,72.8172257182606,Electronics Store
294,Tardeo,18.9606,72.81931999999998,Vasant Bhuvan Veg Restaurant,18.95901767351098,72.81736997563321,Fast Food Restaurant
295,Tardeo,18.9606,72.81931999999998,Lamington Road,18.95936304726448,72.81730073210497,Electronics Store
296,Tardeo,18.9606,72.81931999999998,king's restaurant,18.960864766473097,72.81734112416551,Middle Eastern Restaurant
297,Tardeo,18.9606,72.81931999999998,liquid lounge,18.96467649694296,72.81952805577517,Nightclub
298,S V marg,18.9606,72.81931999999998,Jaffer Bhai's Delhi Darbar,18.961417197216175,72.82337928586074,Indian Restaurant
299,S V marg,18.9606,72.81931999999998,Delhi Darbar,18.961580689107752,72.82352680100172,Indian Restaurant
300,S V marg,18.9606,72.81931999999998,B. Merwan & Co.,18.96246347209398,72.81600477909575,Bakery
301,S V marg,18.9606,72.81931999999998,Nityanand Hotel,18.95738465068936,72.81951462266575,Vegetarian / Vegan Restaurant
302,S V marg,18.9606,72.81931999999998,Lamington Road,18.960565915969827,72.8172257182606,Electronics Store
303,S V marg,18.9606,72.81931999999998,Vasant Bhuvan Veg Restaurant,18.95901767351098,72.81736997563321,Fast Food Restaurant
304,S V marg,18.9606,72.81931999999998,Lamington Road,18.95936304726448,72.81730073210497,Electronics Store
305,S V marg,18.9606,72.81931999999998,king's restaurant,18.960864766473097,72.81734112416551,Middle Eastern Restaurant
306,S V marg,18.9606,72.81931999999998,liquid lounge,18.96467649694296,72.81952805577517,Nightclub
307,N . s.patkar,18.9606,72.81931999999998,Jaffer Bhai's Delhi Darbar,18.961417197216175,72.82337928586074,Indian Restaurant
308,N . s.patkar,18.9606,72.81931999999998,Delhi Darbar,18.961580689107752,72.82352680100172,Indian Restaurant
309,N . s.patkar,18.9606,72.81931999999998,B. Merwan & Co.,18.96246347209398,72.81600477909575,Bakery
310,N . s.patkar,18.9606,72.81931999999998,Nityanand Hotel,18.95738465068936,72.81951462266575,Vegetarian / Vegan Restaurant
311,N . s.patkar,18.9606,72.81931999999998,Lamington Road,18.960565915969827,72.8172257182606,Electronics Store
312,N . s.patkar,18.9606,72.81931999999998,Vasant Bhuvan Veg Restaurant,18.95901767351098,72.81736997563321,Fast Food Restaurant
313,N . s.patkar,18.9606,72.81931999999998,Lamington Road,18.95936304726448,72.81730073210497,Electronics Store
314,N . s.patkar,18.9606,72.81931999999998,king's restaurant,18.960864766473097,72.81734112416551,Middle Eastern Restaurant
315,N . s.patkar,18.9606,72.81931999999998,liquid lounge,18.96467649694296,72.81952805577517,Nightclub
316,Grant Road,18.9606,72.81931999999998,Jaffer Bhai's Delhi Darbar,18.961417197216175,72.82337928586074,Indian Restaurant
317,Grant Road,18.9606,72.81931999999998,Delhi Darbar,18.961580689107752,72.82352680100172,Indian Restaurant
318,Grant Road,18.9606,72.81931999999998,B. Merwan & Co.,18.96246347209398,72.81600477909575,Bakery
319,Grant Road,18.9606,72.81931999999998,Nityanand Hotel,18.95738465068936,72.81951462266575,Vegetarian / Vegan Restaurant
320,Grant Road,18.9606,72.81931999999998,Lamington Road,18.960565915969827,72.8172257182606,Electronics Store
321,Grant Road,18.9606,72.81931999999998,Vasant Bhuvan Veg Restaurant,18.95901767351098,72.81736997563321,Fast Food Restaurant
322,Grant Road,18.9606,72.81931999999998,Lamington Road,18.95936304726448,72.81730073210497,Electronics Store
323,Grant Road,18.9606,72.81931999999998,king's restaurant,18.960864766473097,72.81734112416551,Middle Eastern Restaurant
324,Grant Road,18.9606,72.81931999999998,liquid lounge,18.96467649694296,72.81952805577517,Nightclub
325,J.J.hospital,18.9474,72.8138,H2O And Salt Water Grill,18.950534696755238,72.81686782836914,Harbor / Marina
326,J.J.hospital,18.9474,72.8138,Queens Necklace,18.945442974037014,72.81787199062711,Harbor / Marina
327,Falkland Road,18.9474,72.8138,H2O And Salt Water Grill,18.950534696755238,72.81686782836914,Harbor / Marina
328,Falkland Road,18.9474,72.8138,Queens Necklace,18.945442974037014,72.81787199062711,Harbor / Marina
329,M A marg,18.9474,72.8138,H2O And Salt Water Grill,18.950534696755238,72.81686782836914,Harbor / Marina
330,M A marg,18.9474,72.8138,Queens Necklace,18.945442974037014,72.81787199062711,Harbor / Marina
331,Mumbai Central,18.9474,72.8138,H2O And Salt Water Grill,18.950534696755238,72.81686782836914,Harbor / Marina
332,Mumbai Central,18.9474,72.8138,Queens Necklace,18.945442974037014,72.81787199062711,Harbor / Marina
333,Kamathipura,18.9474,72.8138,H2O And Salt Water Grill,18.950534696755238,72.81686782836914,Harbor / Marina
334,Kamathipura,18.9474,72.8138,Queens Necklace,18.945442974037014,72.81787199062711,Harbor / Marina
335,Chinchbunder,18.9474,72.8138,H2O And Salt Water Grill,18.950534696755238,72.81686782836914,Harbor / Marina
336,Chinchbunder,18.9474,72.8138,Queens Necklace,18.945442974037014,72.81787199062711,Harbor / Marina
337,Princess Dock,18.9474,72.8138,H2O And Salt Water Grill,18.950534696755238,72.81686782836914,Harbor / Marina
338,Princess Dock,18.9474,72.8138,Queens Necklace,18.945442974037014,72.81787199062711,Harbor / Marina
339,Mazgaon Road,18.9681,72.845,Joseph Baptista Garden,18.966559807861046,72.84189826052278,Garden
340,Mazgaon Road,18.9681,72.845,Afzal Restaurant,18.96984970032962,72.84066353875077,Indian Restaurant
341,Mazgaon Road,18.9681,72.845,Cafe Coffee Day,18.96880665535207,72.84065199926543,Café
342,Mazgaon Road,18.9681,72.845,Mazgaon Dock,18.966955090248963,72.84570624147854,Government Building
343,Mazgaon Road,18.9681,72.845,Real Bakery ( िरयल बेकरी ),18.967796286339453,72.84494465005692,Bakery
344,Mazgaon Road,18.9681,72.845,Mao chinese garden,18.96475183472211,72.84403881473024,Chinese Restaurant
345,V K bhavan,18.9681,72.845,Joseph Baptista Garden,18.966559807861046,72.84189826052278,Garden
346,V K bhavan,18.9681,72.845,Afzal Restaurant,18.96984970032962,72.84066353875077,Indian Restaurant
347,V K bhavan,18.9681,72.845,Cafe Coffee Day,18.96880665535207,72.84065199926543,Café
348,V K bhavan,18.9681,72.845,Mazgaon Dock,18.966955090248963,72.84570624147854,Government Building
349,V K bhavan,18.9681,72.845,Real Bakery ( िरयल बेकरी ),18.967796286339453,72.84494465005692,Bakery
350,V K bhavan,18.9681,72.845,Mao chinese garden,18.96475183472211,72.84403881473024,Chinese Restaurant
351,Mazgaon Dock,18.9681,72.845,Joseph Baptista Garden,18.966559807861046,72.84189826052278,Garden
352,Mazgaon Dock,18.9681,72.845,Afzal Restaurant,18.96984970032962,72.84066353875077,Indian Restaurant
353,Mazgaon Dock,18.9681,72.845,Cafe Coffee Day,18.96880665535207,72.84065199926543,Café
354,Mazgaon Dock,18.9681,72.845,Mazgaon Dock,18.966955090248963,72.84570624147854,Government Building
355,Mazgaon Dock,18.9681,72.845,Real Bakery ( िरयल बेकरी ),18.967796286339453,72.84494465005692,Bakery
356,Mazgaon Dock,18.9681,72.845,Mao chinese garden,18.96475183472211,72.84403881473024,Chinese Restaurant
357,Dockyard Road,18.9681,72.845,Joseph Baptista Garden,18.966559807861046,72.84189826052278,Garden
358,Dockyard Road,18.9681,72.845,Afzal Restaurant,18.96984970032962,72.84066353875077,Indian Restaurant
359,Dockyard Road,18.9681,72.845,Cafe Coffee Day,18.96880665535207,72.84065199926543,Café
360,Dockyard Road,18.9681,72.845,Mazgaon Dock,18.966955090248963,72.84570624147854,Government Building
361,Dockyard Road,18.9681,72.845,Real Bakery ( िरयल बेकरी ),18.967796286339453,72.84494465005692,Bakery
362,Dockyard Road,18.9681,72.845,Mao chinese garden,18.96475183472211,72.84403881473024,Chinese Restaurant
363,Mazgaon,18.9681,72.845,Joseph Baptista Garden,18.966559807861046,72.84189826052278,Garden
364,Mazgaon,18.9681,72.845,Afzal Restaurant,18.96984970032962,72.84066353875077,Indian Restaurant
365,Mazgaon,18.9681,72.845,Cafe Coffee Day,18.96880665535207,72.84065199926543,Café
366,Mazgaon,18.9681,72.845,Mazgaon Dock,18.966955090248963,72.84570624147854,Government Building
367,Mazgaon,18.9681,72.845,Real Bakery ( िरयल बेकरी ),18.967796286339453,72.84494465005692,Bakery
368,Mazgaon,18.9681,72.845,Mao chinese garden,18.96475183472211,72.84403881473024,Chinese Restaurant
369,Agripada,18.9833,72.8333,Bhau Daji Lad Museum,18.979140331683414,72.83444944675503,History Museum
370,Agripada,18.9833,72.8333,Jai hind cinema (Mukta A2),18.985985345962266,72.83559514345953,Multiplex
371,Agripada,18.9833,72.8333,McDonald's,18.986870135572097,72.83523992036618,Fast Food Restaurant
372,Agripada,18.9833,72.8333,Shobhaa Vegetarian,18.983747734188963,72.83553418361042,Vegetarian / Vegan Restaurant
373,Agripada,18.9833,72.8333,Regal Restaurant & Bakery,18.981360472997494,72.83514183253915,Bakery
374,Chinchpokli,18.9833,72.8333,Bhau Daji Lad Museum,18.979140331683414,72.83444944675503,History Museum
375,Chinchpokli,18.9833,72.8333,Jai hind cinema (Mukta A2),18.985985345962266,72.83559514345953,Multiplex
376,Chinchpokli,18.9833,72.8333,McDonald's,18.986870135572097,72.83523992036618,Fast Food Restaurant
377,Chinchpokli,18.9833,72.8333,Shobhaa Vegetarian,18.983747734188963,72.83553418361042,Vegetarian / Vegan Restaurant
378,Chinchpokli,18.9833,72.8333,Regal Restaurant & Bakery,18.981360472997494,72.83514183253915,Bakery
379,Haines Road,18.9833,72.8333,Bhau Daji Lad Museum,18.979140331683414,72.83444944675503,History Museum
380,Haines Road,18.9833,72.8333,Jai hind cinema (Mukta A2),18.985985345962266,72.83559514345953,Multiplex
381,Haines Road,18.9833,72.8333,McDonald's,18.986870135572097,72.83523992036618,Fast Food Restaurant
382,Haines Road,18.9833,72.8333,Shobhaa Vegetarian,18.983747734188963,72.83553418361042,Vegetarian / Vegan Restaurant
383,Haines Road,18.9833,72.8333,Regal Restaurant & Bakery,18.981360472997494,72.83514183253915,Bakery
384,Jacob Circle,18.9833,72.8333,Bhau Daji Lad Museum,18.979140331683414,72.83444944675503,History Museum
385,Jacob Circle,18.9833,72.8333,Jai hind cinema (Mukta A2),18.985985345962266,72.83559514345953,Multiplex
386,Jacob Circle,18.9833,72.8333,McDonald's,18.986870135572097,72.83523992036618,Fast Food Restaurant
387,Jacob Circle,18.9833,72.8333,Shobhaa Vegetarian,18.983747734188963,72.83553418361042,Vegetarian / Vegan Restaurant
388,Jacob Circle,18.9833,72.8333,Regal Restaurant & Bakery,18.981360472997494,72.83514183253915,Bakery
389,Best Staff colony,19.0,72.8333,Jai Hind Lunch Home,19.002182526961953,72.82951152511662,Seafood Restaurant
390,Best Staff colony,19.0,72.8333,Todi Mill Social,18.999137740589088,72.82987425936014,Café
391,Best Staff colony,19.0,72.8333,Summer House Café,19.00067802086655,72.83009719567708,Lounge
392,Best Staff colony,19.0,72.8333,Clue Hunt,18.999574474415958,72.83046819034128,Recreation Center
393,Best Staff colony,19.0,72.8333,Zaffran,19.00096040092635,72.82967025543715,Indian Restaurant
394,Best Staff colony,19.0,72.8333,Theobroma,19.001477265285857,72.82939431427842,Dessert Shop
395,Best Staff colony,19.0,72.8333,Sweetish House Mafia,19.000604081362116,72.83036725436436,Dessert Shop
396,Best Staff colony,19.0,72.8333,Aqaba,18.99851677013179,72.83032317135715,Mediterranean Restaurant
397,Best Staff colony,19.0,72.8333,Hoppipola,19.00053461346118,72.82954444163448,Cocktail Bar
398,Best Staff colony,19.0,72.8333,Toit Taproom,19.000647384536244,72.8298604997847,Brewery
399,Best Staff colony,19.0,72.8333,Funky Monkeys Indoor Play Center,18.998551925475855,72.82943596839638,Indoor Play Area
400,Best Staff colony,19.0,72.8333,cafe coffee day,19.000452064638484,72.82879829406738,Café
401,Best Staff colony,19.0,72.8333,Status,18.997145939504875,72.8305459332602,Indian Restaurant
402,Best Staff colony,19.0,72.8333,O:h Cha Kitchen & Bar,19.000635012212783,72.83002104898215,Thai Restaurant
403,Best Staff colony,19.0,72.8333,Roller Buns Cafe,19.00016983952818,72.83047973030885,Fast Food Restaurant
404,Best Staff colony,19.0,72.8333,Zenzi,19.00098374490554,72.82962577123476,Nightclub
405,Best Staff colony,19.0,72.8333,Shree Krishna Pure Veg,19.001860588771915,72.82950040474537,Indian Restaurant
406,Best Staff colony,19.0,72.8333,Chai pe charcha,19.00229413849603,72.82965029374478,Tea Room
407,Haffkin Institute,19.0,72.8333,Jai Hind Lunch Home,19.002182526961953,72.82951152511662,Seafood Restaurant
408,Haffkin Institute,19.0,72.8333,Todi Mill Social,18.999137740589088,72.82987425936014,Café
409,Haffkin Institute,19.0,72.8333,Summer House Café,19.00067802086655,72.83009719567708,Lounge
410,Haffkin Institute,19.0,72.8333,Clue Hunt,18.999574474415958,72.83046819034128,Recreation Center
411,Haffkin Institute,19.0,72.8333,Zaffran,19.00096040092635,72.82967025543715,Indian Restaurant
412,Haffkin Institute,19.0,72.8333,Theobroma,19.001477265285857,72.82939431427842,Dessert Shop
413,Haffkin Institute,19.0,72.8333,Sweetish House Mafia,19.000604081362116,72.83036725436436,Dessert Shop
414,Haffkin Institute,19.0,72.8333,Aqaba,18.99851677013179,72.83032317135715,Mediterranean Restaurant
415,Haffkin Institute,19.0,72.8333,Hoppipola,19.00053461346118,72.82954444163448,Cocktail Bar
416,Haffkin Institute,19.0,72.8333,Toit Taproom,19.000647384536244,72.8298604997847,Brewery
417,Haffkin Institute,19.0,72.8333,Funky Monkeys Indoor Play Center,18.998551925475855,72.82943596839638,Indoor Play Area
418,Haffkin Institute,19.0,72.8333,cafe coffee day,19.000452064638484,72.82879829406738,Café
419,Haffkin Institute,19.0,72.8333,Status,18.997145939504875,72.8305459332602,Indian Restaurant
420,Haffkin Institute,19.0,72.8333,O:h Cha Kitchen & Bar,19.000635012212783,72.83002104898215,Thai Restaurant
421,Haffkin Institute,19.0,72.8333,Roller Buns Cafe,19.00016983952818,72.83047973030885,Fast Food Restaurant
422,Haffkin Institute,19.0,72.8333,Zenzi,19.00098374490554,72.82962577123476,Nightclub
423,Haffkin Institute,19.0,72.8333,Shree Krishna Pure Veg,19.001860588771915,72.82950040474537,Indian Restaurant
424,Haffkin Institute,19.0,72.8333,Chai pe charcha,19.00229413849603,72.82965029374478,Tea Room
425,Lal Baug,19.0,72.8333,Jai Hind Lunch Home,19.002182526961953,72.82951152511662,Seafood Restaurant
426,Lal Baug,19.0,72.8333,Todi Mill Social,18.999137740589088,72.82987425936014,Café
427,Lal Baug,19.0,72.8333,Summer House Café,19.00067802086655,72.83009719567708,Lounge
428,Lal Baug,19.0,72.8333,Clue Hunt,18.999574474415958,72.83046819034128,Recreation Center
429,Lal Baug,19.0,72.8333,Zaffran,19.00096040092635,72.82967025543715,Indian Restaurant
430,Lal Baug,19.0,72.8333,Theobroma,19.001477265285857,72.82939431427842,Dessert Shop
431,Lal Baug,19.0,72.8333,Sweetish House Mafia,19.000604081362116,72.83036725436436,Dessert Shop
432,Lal Baug,19.0,72.8333,Aqaba,18.99851677013179,72.83032317135715,Mediterranean Restaurant
433,Lal Baug,19.0,72.8333,Hoppipola,19.00053461346118,72.82954444163448,Cocktail Bar
434,Lal Baug,19.0,72.8333,Toit Taproom,19.000647384536244,72.8298604997847,Brewery
435,Lal Baug,19.0,72.8333,Funky Monkeys Indoor Play Center,18.998551925475855,72.82943596839638,Indoor Play Area
436,Lal Baug,19.0,72.8333,cafe coffee day,19.000452064638484,72.82879829406738,Café
437,Lal Baug,19.0,72.8333,Status,18.997145939504875,72.8305459332602,Indian Restaurant
438,Lal Baug,19.0,72.8333,O:h Cha Kitchen & Bar,19.000635012212783,72.83002104898215,Thai Restaurant
439,Lal Baug,19.0,72.8333,Roller Buns Cafe,19.00016983952818,72.83047973030885,Fast Food Restaurant
440,Lal Baug,19.0,72.8333,Zenzi,19.00098374490554,72.82962577123476,Nightclub
441,Lal Baug,19.0,72.8333,Shree Krishna Pure Veg,19.001860588771915,72.82950040474537,Indian Restaurant
442,Lal Baug,19.0,72.8333,Chai pe charcha,19.00229413849603,72.82965029374478,Tea Room
443,Chamarbaug,19.0,72.8333,Jai Hind Lunch Home,19.002182526961953,72.82951152511662,Seafood Restaurant
444,Chamarbaug,19.0,72.8333,Todi Mill Social,18.999137740589088,72.82987425936014,Café
445,Chamarbaug,19.0,72.8333,Summer House Café,19.00067802086655,72.83009719567708,Lounge
446,Chamarbaug,19.0,72.8333,Clue Hunt,18.999574474415958,72.83046819034128,Recreation Center
447,Chamarbaug,19.0,72.8333,Zaffran,19.00096040092635,72.82967025543715,Indian Restaurant
448,Chamarbaug,19.0,72.8333,Theobroma,19.001477265285857,72.82939431427842,Dessert Shop
449,Chamarbaug,19.0,72.8333,Sweetish House Mafia,19.000604081362116,72.83036725436436,Dessert Shop
450,Chamarbaug,19.0,72.8333,Aqaba,18.99851677013179,72.83032317135715,Mediterranean Restaurant
451,Chamarbaug,19.0,72.8333,Hoppipola,19.00053461346118,72.82954444163448,Cocktail Bar
452,Chamarbaug,19.0,72.8333,Toit Taproom,19.000647384536244,72.8298604997847,Brewery
453,Chamarbaug,19.0,72.8333,Funky Monkeys Indoor Play Center,18.998551925475855,72.82943596839638,Indoor Play Area
454,Chamarbaug,19.0,72.8333,cafe coffee day,19.000452064638484,72.82879829406738,Café
455,Chamarbaug,19.0,72.8333,Status,18.997145939504875,72.8305459332602,Indian Restaurant
456,Chamarbaug,19.0,72.8333,O:h Cha Kitchen & Bar,19.000635012212783,72.83002104898215,Thai Restaurant
457,Chamarbaug,19.0,72.8333,Roller Buns Cafe,19.00016983952818,72.83047973030885,Fast Food Restaurant
458,Chamarbaug,19.0,72.8333,Zenzi,19.00098374490554,72.82962577123476,Nightclub
459,Chamarbaug,19.0,72.8333,Shree Krishna Pure Veg,19.001860588771915,72.82950040474537,Indian Restaurant
460,Chamarbaug,19.0,72.8333,Chai pe charcha,19.00229413849603,72.82965029374478,Tea Room
461,Parel,19.0,72.8333,Jai Hind Lunch Home,19.002182526961953,72.82951152511662,Seafood Restaurant
462,Parel,19.0,72.8333,Todi Mill Social,18.999137740589088,72.82987425936014,Café
463,Parel,19.0,72.8333,Summer House Café,19.00067802086655,72.83009719567708,Lounge
464,Parel,19.0,72.8333,Clue Hunt,18.999574474415958,72.83046819034128,Recreation Center
465,Parel,19.0,72.8333,Zaffran,19.00096040092635,72.82967025543715,Indian Restaurant
466,Parel,19.0,72.8333,Theobroma,19.001477265285857,72.82939431427842,Dessert Shop
467,Parel,19.0,72.8333,Sweetish House Mafia,19.000604081362116,72.83036725436436,Dessert Shop
468,Parel,19.0,72.8333,Aqaba,18.99851677013179,72.83032317135715,Mediterranean Restaurant
469,Parel,19.0,72.8333,Hoppipola,19.00053461346118,72.82954444163448,Cocktail Bar
470,Parel,19.0,72.8333,Toit Taproom,19.000647384536244,72.8298604997847,Brewery
471,Parel,19.0,72.8333,Funky Monkeys Indoor Play Center,18.998551925475855,72.82943596839638,Indoor Play Area
472,Parel,19.0,72.8333,cafe coffee day,19.000452064638484,72.82879829406738,Café
473,Parel,19.0,72.8333,Status,18.997145939504875,72.8305459332602,Indian Restaurant
474,Parel,19.0,72.8333,O:h Cha Kitchen & Bar,19.000635012212783,72.83002104898215,Thai Restaurant
475,Parel,19.0,72.8333,Roller Buns Cafe,19.00016983952818,72.83047973030885,Fast Food Restaurant
476,Parel,19.0,72.8333,Zenzi,19.00098374490554,72.82962577123476,Nightclub
477,Parel,19.0,72.8333,Shree Krishna Pure Veg,19.001860588771915,72.82950040474537,Indian Restaurant
478,Parel,19.0,72.8333,Chai pe charcha,19.00229413849603,72.82965029374478,Tea Room
479,Parel Naka,19.0,72.8333,Jai Hind Lunch Home,19.002182526961953,72.82951152511662,Seafood Restaurant
480,Parel Naka,19.0,72.8333,Todi Mill Social,18.999137740589088,72.82987425936014,Café
481,Parel Naka,19.0,72.8333,Summer House Café,19.00067802086655,72.83009719567708,Lounge
482,Parel Naka,19.0,72.8333,Clue Hunt,18.999574474415958,72.83046819034128,Recreation Center
483,Parel Naka,19.0,72.8333,Zaffran,19.00096040092635,72.82967025543715,Indian Restaurant
484,Parel Naka,19.0,72.8333,Theobroma,19.001477265285857,72.82939431427842,Dessert Shop
485,Parel Naka,19.0,72.8333,Sweetish House Mafia,19.000604081362116,72.83036725436436,Dessert Shop
486,Parel Naka,19.0,72.8333,Aqaba,18.99851677013179,72.83032317135715,Mediterranean Restaurant
487,Parel Naka,19.0,72.8333,Hoppipola,19.00053461346118,72.82954444163448,Cocktail Bar
488,Parel Naka,19.0,72.8333,Toit Taproom,19.000647384536244,72.8298604997847,Brewery
489,Parel Naka,19.0,72.8333,Funky Monkeys Indoor Play Center,18.998551925475855,72.82943596839638,Indoor Play Area
490,Parel Naka,19.0,72.8333,cafe coffee day,19.000452064638484,72.82879829406738,Café
491,Parel Naka,19.0,72.8333,Status,18.997145939504875,72.8305459332602,Indian Restaurant
492,Parel Naka,19.0,72.8333,O:h Cha Kitchen & Bar,19.000635012212783,72.83002104898215,Thai Restaurant
493,Parel Naka,19.0,72.8333,Roller Buns Cafe,19.00016983952818,72.83047973030885,Fast Food Restaurant
494,Parel Naka,19.0,72.8333,Zenzi,19.00098374490554,72.82962577123476,Nightclub
495,Parel Naka,19.0,72.8333,Shree Krishna Pure Veg,19.001860588771915,72.82950040474537,Indian Restaurant
496,Parel Naka,19.0,72.8333,Chai pe charcha,19.00229413849603,72.82965029374478,Tea Room
497,Delisle Road,19.0073,72.8421,Domino's Pizza,19.00742216482156,72.84098322500434,Pizza Place
498,Delisle Road,19.0073,72.8421,Aditi NX Veg. Restaurant,19.002896699760132,72.84134210073753,Indian Restaurant
499,Delisle Road,19.0073,72.8421,Cafe Coffee Day,19.00789287677065,72.84132705823865,Coffee Shop
500,Delisle Road,19.0073,72.8421,Gaurishankar Chhitrmal Mithaiwala,19.005567713119863,72.83944300367044,Snack Place
501,Delisle Road,19.0073,72.8421,Cafe Coffee Day,19.004818501755327,72.84502542501775,Coffee Shop
502,Delisle Road,19.0073,72.8421,Bhoiwada Market,19.00505223985712,72.84493888041584,Farmers Market
503,Delisle Road,19.0073,72.8421,The Puma Store,19.005702515173205,72.83850564547726,Sporting Goods Shop
504,Delisle Road,19.0073,72.8421,Apna Baazar,19.008345504442616,72.84613896281442,Department Store
505,Delisle Road,19.0073,72.8421,Kamgar Maidan,19.003201406383866,72.84152870681079,Playground
506,Delisle Road,19.0073,72.8421,Veg Always,19.00320027557925,72.84148160443608,Vegetarian / Vegan Restaurant
507,Delisle Road,19.0073,72.8421,Flavours of China,19.004001569343583,72.83898453788157,Chinese Restaurant
508,C G s colony,19.0073,72.8421,Domino's Pizza,19.00742216482156,72.84098322500434,Pizza Place
509,C G s colony,19.0073,72.8421,Aditi NX Veg. Restaurant,19.002896699760132,72.84134210073753,Indian Restaurant
510,C G s colony,19.0073,72.8421,Cafe Coffee Day,19.00789287677065,72.84132705823865,Coffee Shop
511,C G s colony,19.0073,72.8421,Gaurishankar Chhitrmal Mithaiwala,19.005567713119863,72.83944300367044,Snack Place
512,C G s colony,19.0073,72.8421,Cafe Coffee Day,19.004818501755327,72.84502542501775,Coffee Shop
513,C G s colony,19.0073,72.8421,Bhoiwada Market,19.00505223985712,72.84493888041584,Farmers Market
514,C G s colony,19.0073,72.8421,The Puma Store,19.005702515173205,72.83850564547726,Sporting Goods Shop
515,C G s colony,19.0073,72.8421,Apna Baazar,19.008345504442616,72.84613896281442,Department Store
516,C G s colony,19.0073,72.8421,Kamgar Maidan,19.003201406383866,72.84152870681079,Playground
517,C G s colony,19.0073,72.8421,Veg Always,19.00320027557925,72.84148160443608,Vegetarian / Vegan Restaurant
518,C G s colony,19.0073,72.8421,Flavours of China,19.004001569343583,72.83898453788157,Chinese Restaurant
519,Dadar Colony,19.0073,72.8421,Domino's Pizza,19.00742216482156,72.84098322500434,Pizza Place
520,Dadar Colony,19.0073,72.8421,Aditi NX Veg. Restaurant,19.002896699760132,72.84134210073753,Indian Restaurant
521,Dadar Colony,19.0073,72.8421,Cafe Coffee Day,19.00789287677065,72.84132705823865,Coffee Shop
522,Dadar Colony,19.0073,72.8421,Gaurishankar Chhitrmal Mithaiwala,19.005567713119863,72.83944300367044,Snack Place
523,Dadar Colony,19.0073,72.8421,Cafe Coffee Day,19.004818501755327,72.84502542501775,Coffee Shop
524,Dadar Colony,19.0073,72.8421,Bhoiwada Market,19.00505223985712,72.84493888041584,Farmers Market
525,Dadar Colony,19.0073,72.8421,The Puma Store,19.005702515173205,72.83850564547726,Sporting Goods Shop
526,Dadar Colony,19.0073,72.8421,Apna Baazar,19.008345504442616,72.84613896281442,Department Store
